Mass,RT,SXT-col-12h+13c6-phe-1,SXT-col-12h+13c6-phe-2,SXT-col-12h+13c6-phe-3,SXT-col-ck-1,SXT-col-ck-2,SXT-col-ck-3
542.3889,13.18,39695.98588,45207.7024,40949.8999,15084.06205,10174.71094,12981.63665
852.1895,4.24,22583.74726,18355.75469,17416.04126,17932.29191,20910.88122,22140.38624
496.2146,5.71,6045.865419,8558.027488,11896.86867,7087.800885,15636.97942,12954.53506
313.9105,0.8,20580.22406,22223.22077,27076.2323,26885.48503,24484.42911,25542.93216
326.1359,5.4,19057.08606,16208.22708,11964.38576,9835.759135,8182.095813,8948.872293
624.1672,3.57,30740.60338,32228.55899,34961.98033,51183.81401,39937.86137,46654.89903
528.1896,16.37,41253.72734,46964.49311,35112.55301,58175.14935,47171.06087,52708.45963
278.0881,5.54,20455.42323,10002.39382,10104.26403,1,1,1
379.1424,6.16,12962.10793,15882.88182,1,7765.357836,6149.373123,1
617.9072,0.79,53774.78217,35223.51994,52928.23092,34421.77407,27720.65485,31766.13923
564.1071,3.9,8156.194317,8740.697746,7743.671859,7093.344561,7852.916162,3627.438892
358.283,9.8,1,1,1,1,1,1
950.482,11.57,28784.51798,37738.69466,34686.88325,61877.40636,34550.87604,52108.43942
242.0882,3.35,19387.78476,23556.83889,31847.05531,1,1,1
368.2507,15.81,22753.35595,17954.99628,20316.01274,30238.78692,37783.84467,24827.6683
870.5755,5.19,33978.16731,11686.8063,9630.051952,55203.5938,51850.59593,50272.23419
594.2007,4.85,1,15683.79825,1,1,1,1
797.4047,14.55,59430.70125,37917.11142,81518.58928,26604.07891,738.3996514,405.4612718
397.1588,4.17,35362.85564,38652.63715,45863.34428,42768.30066,33831.87644,35281.31828
557.0805,3.1,10575.17984,17216.89563,21304.66248,10505.52204,12987.79281,16599.54966
644.1882,12.9,1,1,1,1,29519.84913,1
522.3184,14.03,1,1,1,1,8404.292287,1
418.23,16.46,28884.35035,16250.0312,14421.3418,26849.46187,31745.76298,29219.73607
238.157,9.43,3371.993612,7479.891605,3021.603568,31981.67317,32159.64605,31369.23997
161.0297,11.63,16453.57468,13360.77114,12594.09719,11543.81179,8315.504155,10898.02464
1504.8141,5.79,50855.46052,50753.20469,42732.67303,62714.11036,74850.34713,68034.61645
408.0659,5.01,51876.34837,14663.08635,43149.13129,18690.39516,18433.34153,17584.37199
571.0433,3.57,1,4257.110299,7696.138404,9246.376413,9450.064089,9286.289294
210.989,8.52,13663.56697,31207.57035,27199.63249,32867.85596,24569.18892,27452.81438
775.239,7.17,6984.240521,10480.68034,9465.596627,873.2528215,1,1
540.1738,9.3,14389.89648,20723.90885,21182.54719,40407.66961,37883.96951,31208.45544
164.0471,5.47,14647.93515,17698.12662,15751.63783,13900.76228,10226.66197,11759.05244
105.0341,4.25,2058.854573,4166.894939,1,1166.9015,7503.148725,4671.542343
326.2081,14.08,1,1,1,31477.49999,1,17239.18807
218.0903,1.24,18192.58164,18149.66729,12302.69726,27872.35641,22106.43736,23058.8909
248.9921,1.27,23017.63616,24956.36795,23364.06742,55705.17539,24985.51118,40062.18014
400.2815,15.09,25242.72599,25220.06441,21056.20391,26896.98126,17877.48969,23272.73136
431.1427,4.96,23717.69394,29316.55402,28784.835,26300.17925,23254.36429,30037.86947
459.1305,7.39,39897.51777,37027.18277,38856.18661,1,1,1
922.2259,3.69,31284.4586,41235.8561,33487.6993,44255.68894,31901.67334,48562.81479
294.1221,6.26,20390.45732,32041.98804,25826.69851,41152.50284,30329.85649,35418.42996
316.1036,3.15,32367.19131,37298.85687,26228.92134,39484.84932,26820.90733,17350.92505
321.9659,6.35,25879.85874,34378.55265,17330.25472,23816.80087,22336.27907,23571.77071
459.1942,4.34,33194.84064,51971.76627,23597.16023,11228.38166,6599.166579,8917.037076
308.2345,14.21,1,1,1,1,1,1
342.1502,3.82,18310.97684,11488.01393,16786.13691,1,1,1
677.1611,4.85,10987.19224,20995.22547,16218.73404,15630.83552,22224.8472,21901.91603
582.4611,15.69,21847.00936,31220.51902,33429.96297,48015.91017,49005.33139,51728.5611
1078.3342,4.57,44602.12195,42688.65133,53979.04241,52011.78808,43758.44368,52255.35746
392.1677,6.4,1,1,1,1,1,1
567.1937,2.88,16220.17839,24109.81504,1,28871.82013,20753.31354,39532.41447
527.3214,12.18,36376.00038,41675.73632,26721.58085,34335.23064,19817.0308,26662.66705
424.1944,3.4,1,2128.939311,1,9108.915531,13747.45322,1
699.2915,15.34,12871.60815,10832.49654,9617.039603,46466.56066,53976.25156,49343.17863
561.2032,4.2,34561.62586,36908.26984,29397.80283,41672.77373,40399.26997,30591.72059
970.2175,3.86,22175.33422,30174.59751,21940.92841,29566.1208,33010.68857,29880.08755
174.9334,21.46,34125.56798,44509.85652,31903.45679,45665.34628,35500.41577,29986.83476
938.2853,5.23,1,7795.127105,1,1,1,1
1002.3935,5.33,41138.00972,46380.22225,45299.96432,21982.36878,24293.90836,16840.94917
186.0889,4.97,1,1,1,1,1,1
200.0778,3.86,3656.881992,1,11549.17337,1,1,1
657.1913,4.53,8538.486669,7473.258441,9796.032745,1,1,1
496.1182,3.9,10105.32484,13885.74079,9501.493947,11151.8469,10038.13713,10695.23675
543.9163,0.78,52773.0538,37453.7619,47891.2847,35587.43487,31188.91825,31775.9973
299.0501,11.61,9483.617368,8987.428551,10081.17475,6316.787303,5844.375142,5911.059046
240.2083,13,1,1,1,36487.43789,54210.18105,37566.48054
633.3985,13.66,50832.76557,39131.28085,66821.73571,40256.23058,30149.80399,39513.18733
651.0525,1.24,33080.42606,33158.16723,29847.85595,31872.75169,19442.60152,30560.89939
214.0569,0.86,32544.74021,29188.8442,27576.49288,29598.82043,25314.08388,27440.37886
531.2566,11.94,30438.81271,51717.97355,49232.38451,18426.40815,13807.41385,17333.70891
196.0735,3.86,26622.19686,26490.98624,21731.07992,40781.25734,32808.5151,43286.19216
560.025,3.73,11435.14915,16022.10996,11593.7459,13403.59221,17511.84825,16408.07698
577.3097,12.44,20384.74657,24101.04878,21843.94449,49114.56678,47977.22068,48501.36868
486.2821,11.22,15192.34139,18870.70453,16449.21477,58444.12597,42961.7458,46699.45837
439.143,3.34,6121.810421,10442.29884,4781.914041,1,1,1
247.0668,2.94,32705.00932,43612.26278,42152.79802,14618.71824,1,1
762.233,5.39,10954.45131,11364.16538,9253.572668,5531.695411,1,1
761.8438,0.79,25898.82712,42543.99136,33962.08197,30723.17772,34883.46361,32023.16529
769.4496,14.28,44705.13895,28148.394,38300.71456,42775.68601,34047.21837,39779.27187
757.4617,4.88,12048.70088,17380.13706,10962.28266,48867.14494,55374.21181,48023.58039
492.3289,15.81,30250.27589,44362.2291,24314.90726,45839.66022,23186.89709,35578.9023
452.1857,14.26,31036.64231,42612.6622,41554.48896,42000.01583,40300.40295,47712.40231
925.5388,12.3,24529.28273,15177.1491,9966.380127,24707.43005,22477.68223,31377.90305
192.0732,4.25,1,1,1,1,5756.630601,1
511.2437,13.13,40960.9485,47731.9837,46341.47677,1411.462036,1,1
560.0571,4.01,14942.46482,9347.856854,11566.18185,6539.488505,10530.70299,13046.04245
494.2653,12.49,18320.16803,44815.03607,38134.55944,46672.96526,19305.09441,26057.82229
506.2637,16.38,19128.2325,30675.7579,45334.55042,37672.59756,41886.02908,46928.71343
464.1783,8.02,20006.50664,29621.97754,30300.17433,18469.34697,13549.73827,16658.38941
568.1532,5.21,1,1,1,1,1,1
314.9159,2.26,13308.86394,9247.044657,16163.65767,27121.4296,18609.30083,28636.36666
414.2617,11.28,1,1,1114.449798,1,5671.342559,6071.786958
422.1617,12.56,4387.940449,9304.561233,6386.498223,7407.325797,5262.303828,5400.100994
284.056,2.32,1,8243.710462,4576.300195,26390.96428,24058.49247,22191.69009
556.1196,5.09,15199.47405,17401.86632,19781.2055,37400.8749,21350.09491,28285.03975
726.2538,12.42,31594.09936,31716.84819,32743.95584,49453.73785,43003.42895,50448.78923
206.0974,4.38,8875.408057,12407.29094,10380.24517,23657.31034,13004.99184,18165.15008
186.0791,6.25,23627.529,24799.44943,23445.47883,20243.11291,35107.01544,27842.04204
364.0764,0.95,18844.74266,19898.21805,24071.38953,8251.439488,22397.87821,27828.5833
616.3609,13.44,3152.295694,1,1618.476985,1,1,3334.128846
445.1579,5.15,27709.74338,33372.13395,20370.99349,32221.05844,27589.25522,35397.00361
141.0648,2.9,1,1,3523.670661,1,1,1
1010.3409,4.23,52209.10793,32424.96054,51118.88689,23830.0088,12006.47163,21803.75547
642.4312,15.22,18736.33417,1,23555.12339,21774.29771,31770.65806,28447.85792
872.1576,4.37,41389.67073,44219.01927,43280.03566,26075.00035,31456.58006,31386.04538
111.0319,6.89,16727.90184,22037.59912,16729.62337,10357.22473,14513.7877,13825.4641
893.2554,2.04,2144.625344,2436.599638,3097.882801,1,1,1
514.179,4.62,1,1,1,1,1,1
498.0858,5.17,39820.6135,30589.38421,28320.89308,21330.86568,19780.33955,16889.54157
660.221,7.67,53705.57257,23116.98022,23902.45642,22056.11112,59955.26799,15374.72158
272.118,5.4,1,1,1,1,1,1
442.1104,4.25,1,1,1,3494.352152,8533.696936,5386.641398
340.1114,8.52,16960.81802,21836.29835,32430.01248,23382.55163,20931.44665,23494.10376
456.1835,3.68,28088.05046,37083.23925,32034.48567,21224.3567,28499.65034,39467.94364
784.2964,8.03,3223.270115,2008.177367,1384.982267,1,1,1
340.0931,10.78,6708.027701,14427.77645,12310.50344,56087.97579,38483.87383,44094.89828
194.0575,7.09,20841.36203,31006.31672,41564.24863,28617.61747,36851.97852,39800.33851
792.101,4.34,30105.40255,22920.92838,15335.35567,35132.92764,41335.87296,35356.67595
918.1228,3.54,46388.1534,41191.90533,48624.01044,50407.67835,44483.00755,47046.1178
924.4732,12.06,1,1,1,1,1,1
385.7733,21.41,52234.9916,44581.13361,54218.44228,44900.09868,32222.16241,48869.13445
128.0084,5.22,36938.253,32104.17409,34624.23217,8781.669688,9137.366785,6810.33392
657.4017,16.39,37563.41412,27296.84812,25360.01001,45335.18708,49699.5674,54267.32073
2080.6411,3.35,8173.609717,1,11045.65767,1,1,1
540.269,15.65,17566.55672,22851.7905,29979.62548,34277.6303,18676.26647,25319.85923
575.1944,11.58,35173.74665,35290.54079,23166.39179,42008.97118,29260.12207,40971.85448
270.1827,16.29,20756.02533,26148.09513,32185.74492,27993.50115,29762.91845,33290.13071
712.1173,6.52,53119.47318,50281.3165,53233.23266,41095.50265,52225.03987,47823.06621
255.0586,11.09,1,215.8719148,743.4654208,7531.437797,6792.650347,6957.144763
486.2093,5.67,85414.56342,90220.50029,79002.4745,43905.83437,43261.91308,40378.6253
276.1753,12.92,1,1,1,1,1,1
398.1072,3.64,6185.096326,1,7995.108477,1,1,1
926.7079,5.49,26408.74891,36553.67181,34216.59835,23763.70706,23679.66478,23399.20466
236.0682,9.22,13871.22547,25235.75583,16638.00629,47316.4662,41803.5378,33074.64431
244.1778,4.01,22208.0787,35991.28211,35391.88907,37689.79045,34560.7349,35705.25843
336.2656,13.26,37426.93079,39001.19569,22682.85394,43211.3033,21451.43999,34223.31692
391.9434,0.79,29014.59494,24687.74957,29660.65323,23803.69773,18310.716,21635.04594
874.3493,13.41,1,1,2267.104409,12699.66156,9696.340862,12011.96988
916.2157,5.23,38710.42994,79215.93445,72735.23144,39746.06192,43350.56752,37837.64948
413.0173,8.45,7464.22229,12485.54973,12944.12834,25219.82435,17610.4261,15677.39783
414.2473,5.41,25435.43787,30490.58732,32956.45856,41619.32436,40792.03056,41476.95439
103.9403,21.27,29150.99966,36977.41182,27742.12275,33434.42902,22591.79431,27625.85766
210.9885,6.67,5477.111882,8203.609625,8009.175065,43327.42018,30848.96842,36172.38995
603.8887,0.79,31650.23527,42257.38079,32290.46619,34718.10339,41525.62585,31697.37182
301.1156,3.62,3674.27048,5741.531509,12841.91033,1,1,1
320.1463,4.34,1,1,1,7533.529546,5300.879663,4013.266833
653.3509,13.59,1,1,1,8117.982256,5620.221951,531.4322705
407.1073,2.87,38326.4821,25932.17001,10019.46253,19817.03405,20834.93361,19502.83383
408.1453,12.35,32553.86303,17467.50702,32275.91513,40000.31694,38261.39749,32952.72055
531.1272,6.48,41342.93481,27142.85977,1,1,1,1
352.1145,5.4,31912.40017,30366.78933,20506.34881,11077.51291,18998.89909,14638.04686
342.1789,5.17,1,1,1,1,680.3965955,1
359.9521,0.79,37275.57956,28040.46325,40389.32868,28335.01939,20148.45816,25081.13137
454.0867,6.89,8173.361207,9132.533705,14954.88737,16087.59894,14170.57789,11436.00259
443.1945,5.01,35693.9175,34338.62883,32009.16213,48379.53596,29648.22579,32706.85245
530.1211,7.5,1,20700.6792,17144.48086,21705.74756,26624.58794,22577.4896
262.0802,1.23,30101.19184,29052.75351,19846.43713,25948.55361,24273.74381,29126.21848
342.0792,9.73,1,1,1,1,1,1
492.2071,9.49,1,1,1,1,1,1
907.2938,4.64,8804.674792,5386.181179,1,21689.73109,26868.32833,15856.70509
411.8714,0.83,36003.57772,31506.19042,30393.15707,36905.0071,35681.26358,30273.35637
605.8885,0.79,31997.51844,36840.14594,32826.1883,37221.71196,37673.74394,36430.3956
452.336,4.38,6810.288415,6958.208362,8804.038695,33434.28215,21592.11029,27918.00304
525.1818,6.78,16691.68881,18750.5787,14687.15272,24579.64839,15690.76337,17603.49754
516.1287,10.13,20618.46883,10978.6103,9721.466108,39714.38868,40838.24386,41540.71067
680.9194,15.3,1,25740.44362,11445.58559,36851.7733,36851.73517,37901.5464
590.0956,5.25,17882.66121,17587.06947,20454.52192,1,1,1
436.2231,10.98,1,1,1,1,1,1
572.1608,2.03,23173.04617,14435.64316,11465.65494,44014.72272,41020.83075,50373.95501
342.1492,15.85,47230.17548,42485.95443,51265.8122,14578.86369,26362.2817,28210.76413
315.075,3.04,25926.93734,31532.62928,36293.83263,36240.59886,44010.10767,32385.02086
972.5204,11.8,20709.56304,27501.31096,22491.9302,47532.43632,20334.99408,35192.00722
504.3224,15.84,5362.456929,19714.9058,8737.218845,44947.21515,48361.50174,43176.9725
434.1479,10.65,12216.68136,19584.45879,22709.22371,30204.90265,22548.74031,29742.30258
752.1467,3.42,5799.579305,11780.70418,5821.905266,1,1,1
157.0736,4.05,29908.90007,28492.72443,24729.08691,42642.59224,46581.96848,47507.57236
889.5758,14.23,1,1,1,1,1,1
808.277,4.93,15505.50951,16662.56006,15170.18343,17537.24976,19387.81548,13546.35646
354.1487,15.58,7250.240047,10487.41756,6116.088374,11245.74916,67113.58007,40332.93714
187.0481,1.39,9850.229336,27171.06748,18892.19581,10771.63108,19069.30171,19302.6311
200.023,8.22,20560.50298,32669.43274,28930.37586,31050.33075,25347.37068,27577.28704
537.2409,12.28,43832.18151,49706.05008,37091.60173,19142.79781,28354.38412,21020.64428
384.1576,4.72,5287.29699,1,8040.310841,14310.39258,1,17064.93258
562.1638,5.66,23688.56693,24928.44253,33976.28919,17883.56098,20276.92971,21000.83011
1040.1585,3.79,37462.95338,41186.50571,35412.40413,34263.68381,45979.59793,41640.01473
344.257,9.91,20988.23566,12546.69774,16680.51383,18485.38939,17241.39125,27604.32421
381.1469,6.55,18330.257,16906.63568,16301.75016,45409.19042,26546.7631,37547.48534
355.2461,6.08,20464.55621,10609.22401,6096.882819,53929.57178,47643.79995,50887.63974
445.0759,9.7,15577.82854,18588.08616,22274.2998,25653.86501,17647.9714,20263.29399
208.0366,5.22,5560.331611,8757.414773,5385.379294,7495.944832,10457.88308,6459.282768
395.3394,17.88,1,337.8581385,1,50724.59148,30899.03142,49281.34614
707.1573,5.69,18315.74954,26364.53248,23213.49061,30282.14389,35135.02304,27668.49766
361.949,0.78,47528.86606,35357.8122,47885.01995,36961.70781,27952.29136,29567.70856
262.9602,0.76,21838.23621,18551.60044,20644.80575,16297.33759,13437.23236,15235.53647
261.0635,3.82,1,1,1,1,1,1
245.1624,5.11,21103.26843,30392.83329,27365.38246,36059.18821,19654.90436,40262.75081
117.079,1.24,24747.32807,26341.78333,28595.35899,40764.27849,42210.6981,31581.41316
202.8658,21.3,36460.47595,33181.00014,35305.86497,26076.70558,25719.63964,21595.67198
927.1926,2.72,21963.94984,28520.64877,27813.30948,1,18686.59016,23332.66796
177.0762,4.05,34251.39104,34398.22171,35053.95849,48771.70786,48166.85954,38616.14243
470.1999,3.39,6962.558553,1,1,14069.98711,20188.32821,20072.07192
621.8664,0.79,20429.69636,31577.90113,18425.0593,32524.44687,38632.50519,34514.92182
524.1972,3.92,19331.17817,34167.58703,42574.50281,26490.97849,25007.63217,24344.60927
1222.7845,4.9,39072.41367,33313.85636,38207.75568,59310.69078,65932.28022,63336.12526
456.1813,5.71,1,1,1,1,1,1
748.2624,2.82,39099.30622,50412.24564,43266.02385,40224.4783,33558.64009,38096.0273
278.2601,11.58,19472.48578,22109.50261,18407.45315,39657.86511,22854.93173,32740.29184
381.2293,16.03,1,1,1,46414.47391,32904.60396,43291.87331
166.0628,7.39,1301.806615,11657.67607,15377.46701,30051.52083,36544.70365,37002.23726
128.0083,5.4,21806.39388,20638.1149,11681.87102,14949.61219,13243.02712,10617.17063
800.1447,3.28,1,1,1,1,1,1799.954123
594.201,5.34,1,1,1,1,1,1
318.0928,1.94,11858.42412,23410.1518,24819.65974,1,1,1
349.2205,13.65,32315.65227,10294.74612,9969.1243,51131.13323,51945.40058,53772.46794
1090.3431,4.25,19948.94423,18073.64109,20731.813,1,1,1
939.1984,4.02,56678.42688,52056.0504,49681.49024,48024.38528,59285.69955,50743.24637
242.1882,11.18,3559.922489,6294.366669,5216.353673,6840.212141,4769.879056,5660.62115
342.15,3.6,10488.66052,5789.381677,1,1,1,1
363.1579,7.3,26203.18963,29119.23087,36782.49538,27890.0437,25833.31537,25282.17978
835.1418,5.52,18996.77161,20259.77772,10564.7516,21381.89066,29922.46488,22555.60047
1007.6402,14.63,44510.71918,60114.22357,49119.6275,1,1,1
593.2095,10.92,1,1,1,1,1,1
506.1625,5.68,1,4751.641911,1,1,1,3352.600098
990.3327,3.84,20306.70252,18207.89393,22732.60327,1,1,1
798.3145,3.82,6387.706736,8151.247342,7927.352169,1110.104605,673.7440309,1
254.2586,14.23,6597.042476,12212.47159,15603.01503,1,1,1
536.1724,4.13,35540.41751,24962.53401,23371.92106,32894.83203,24555.71313,31242.56045
744.0629,3.47,49968.21195,47781.85319,44045.66578,57258.07516,40220.88363,38199.05136
383.1627,5.98,25137.29276,31959.72817,32423.78122,37982.29967,27523.43051,31538.30556
1021.3709,5.66,940.8090585,4191.999157,7379.330499,6740.35261,1,7267.543534
350.2072,7.94,11164.10038,9423.496823,13330.14328,30084.52172,19575.77457,26552.99448
926.1636,3.79,69466.06753,21586.03954,34295.0658,77343.40729,48844.21674,38851.55159
535.1319,2.04,21289.5344,1638.947805,3281.347246,31844.32297,25585.82018,34711.83788
489.9097,0.79,33819.45406,39861.9256,39088.61393,40846.87142,38543.62888,37189.57268
377.1363,16.39,17186.79143,12904.40261,13400.57495,18096.06781,13174.60341,17448.36088
430.1937,12.1,8191.731411,12795.80206,12398.3903,21893.2311,8303.67795,18721.35896
200.1408,16.44,6832.416608,7026.835522,7602.256616,12940.67157,12464.00505,13465.85047
330.1465,4.5,258.7277011,2126.555883,6586.958287,12103.52543,8701.813905,7882.960573
314.1207,0.87,9405.211164,8880.031652,9046.231225,10529.37082,3535.458943,7518.298559
351.1322,12.67,28660.88781,29091.164,6361.964385,46646.0725,39683.61761,42798.65374
221.1049,5.78,19737.94117,20982.65405,21407.26611,29354.70685,24361.32954,25813.45725
466.2402,6.75,17582.99182,16979.18028,8618.623417,16764.65391,20942.19934,15150.54855
944.1775,4.26,34555.96161,40146.66195,42036.39992,46310.69138,43674.26031,46467.43912
842.2463,3.37,1,1,1,1,1,1
290.1094,3.8,4458.593305,3295.076405,1,1,1,1
321.9997,4.85,5465.255525,5233.602974,6273.600364,16149.79109,19681.4544,18499.11975
614.3966,18.24,22887.9983,38655.23664,21395.73074,1,1,1
531.1507,9.44,40927.42495,51798.81869,26766.97469,12577.93618,10609.74036,14540.26002
188.1045,4.59,1,1,2819.292981,1,1,3024.9115
491.1783,6.48,1,4463.823542,5928.698862,29990.91605,27521.1124,29413.86712
843.5563,5.2,14133.3339,7083.12903,5058.249539,37381.16943,23934.61893,38623.86687
248.0888,4.85,2312.203416,4723.869772,1,5795.978091,8181.146663,7126.042956
298.25,15.8,33156.18347,19521.23052,9419.897613,16239.26027,15618.40486,16487.46049
536.3574,16.16,15581.64329,21514.20888,21824.37891,1,1,1
694.2638,5.23,45812.59623,39177.70101,43568.37954,6503.296376,7589.417308,5784.504155
394.984,12.52,1,1,1,32514.75842,11483.40484,23185.65983
729.1572,3.02,8673.556098,14184.19589,36120.77799,28493.58236,3837.893419,20770.39505
529.2416,11.01,37342.99599,28013.09957,38068.74054,33374.44798,14932.98216,28249.19422
666.1583,6.63,16322.21874,19155.99049,18435.1888,6408.972995,11826.78005,10549.56209
762.3275,10.34,22603.26544,24021.85863,26525.72573,67449.03306,56675.01533,64974.53444
438.0757,5.02,41745.48789,31357.77175,45311.20114,44713.13342,48125.65623,48507.5371
792.588,16.94,44185.87659,50180.21846,47070.83988,54278.35389,58998.08118,57101.43184
